Actual_Result,Result,id
Positive,Positive, A2POKLXYQT6I4M
Positive,Positive, A2WADHJJ3CX3PZ
Positive,Positive, A1JK7U29CQFYJT
Positive,Positive, A3G8G5MRWKJ3T4
Positive,Positive, A10RYEDKY9IK1
Positive,Positive, A2RUSDW1D8AX09
Positive,Positive, A3GOX23TYTDNI2
Positive,Positive, A2U2A8CQ6D9LFV
Negative,Neutral, AWDLXJW6BZ2VE
Positive,Positive, A19T24ZGIU0YVG
Positive,Positive, A1G3RLG5R6YJH8
Positive,Positive, A1G96AESG5UBUH
Positive,Positive, A2M2A8UGLDUWF4
Positive,Positive, A3NU9WA03V2XSE
Positive,Positive, AOKMJ7Z0HIBFB
Positive,Positive, A1EFC38D16GS64
Positive,Positive, A18B8YXACKT9S9
Negative,Negative, AHS7O33BHD6BN
Neutral,Positive, A3VBVOG52OU5DD
Positive,Positive, A8E0VRJDF7JMY
Positive,Positive, A059899119L7CHCKBYQRD
Negative,Positive, AMQHN7QH52QEY
Positive,Positive, A3RRACWJCIGR1Y
Positive,Positive, A1JDXWQ82RVSYC
Positive,Positive, A14F14C13JO5FU
Positive,Positive, AOCY4H008S5WM
Negative,Positive, ADMZAYHMCQTL5
Positive,Positive, A1XA2FFIMHPR0I
Positive,Positive, A2IKMGJVXJ4O6A
Positive,Positive, A57RZ0X905682
Negative,Negative, A3B543CQ4Z7LIR
Positive,Positive, A11NRACUEW4IDS
Positive,Positive, A1010QRG4BH51B
Positive,Positive, AT6GKY5PQ4Q8J
Positive,Positive, A391IJ2DH5JJ7O
Positive,Neutral, A1ZPZD9GHKA6U
Positive,Positive, A2PDATSJ0MDA8
Positive,Positive, A9HPCYA573BZB
Positive,Positive, AFTL10FNFGMGL
Positive,Positive, AARMNVYSI6GP6
Positive,Positive, A1SRYKWR89YTGQ
Positive,Positive, A22T9NJ16LXLPS
Neutral,Positive, A3LQA6K2I7UILN
Positive,Positive, A3REZ0Z3AWWF8S
Positive,Positive, A1IU3GLMPUHSY2
Positive,Positive, A8F60R64QLZ29
Negative,Positive, AVH94LMMMVXSO
Neutral,Neutral, AF0KKHBMG52JK
Positive,Positive, A4DFHFXZR8RXT
Positive,Positive, A27GH1UFKVNTRP
Positive,Positive, A33BIN0VIKPF3A
Positive,Positive, A1ZP29X7N324EM
Positive,Positive, A3N1H9PPRVB27E
Positive,Positive, A7DJY05OVLR1H
Positive,Positive, A2GWQG4ZZ1H8B4
Positive,Positive, AK38DHW0T3HSR
Neutral,Negative, A16EX98GJX6WVT
Negative,Negative, A1NGCV0E5BG4SJ
Positive,Neutral, A2NOF3S6DHW2WG
Positive,Positive, A3ANTHSCY47CGQ
Positive,Positive, A1FY4RR0LGCJ0Q
Positive,Positive, A2032YC2PRGNSR
Positive,Positive, A3B8EK6491CYYY
Positive,Positive, A2EWJWU256XZ0L
Positive,Positive, A3EQD40GL0ZFLC
Positive,Positive, A2FAEH5CG7SDK8
Positive,Positive, A340H4E6EU62AI
Positive,Positive, A3LZBN54U1MR5A
Positive,Positive, A2LX7H5ER6AW98
Positive,Positive, A8O4ORJ8H9GL3
Positive,Positive, AWKUQ2J5USXZY
Neutral,Positive, A2KNE48D27KXCW
Neutral,Neutral, A28QMQLEHKKE1
Positive,Positive, A1EYJ6R1W74L4P
Positive,Positive, ADM69N6AKHHL6
Positive,Positive, A2DYADMF9WPVO8
Positive,Positive, A2XC4S9954N4X6
Positive,Positive, A1CRWZL4FOQEXY
Positive,Positive, A5VB7M9SMWWNT
Positive,Positive, A3UY65WCK08SNT
Positive,Positive, A3VFZFHP9BCOYX
Positive,Positive, AI792ZYWIIV2R
Positive,Positive, A2X6O75OADVJ6
Negative,Positive, AOBG9JV7UZA79
Positive,Positive, A6UYD74IKKTRJ
Positive,Positive, A24NDV3N8QBL8X
Positive,Positive, AN87KNJ0FSBBC
Positive,Positive, AD4FQDA1S9WMV
Positive,Positive, A2GCIYP7NSPWH8
Negative,Positive, AT31D9T60GLO5
Positive,Positive, A38EPXO5D9B40T
Negative,Positive, A1IB8LRB374BWC
Positive,Positive, A1JNJDURG8O36F
Positive,Positive, A1M408ALFUMMZO
Positive,Positive, A1YTIGPH3FBZLS
Neutral,Positive, A37TWEWDZ9VOHY
Positive,Positive, A1L9HCF991W6W9
Neutral,Positive, AB25QKNF09HVY
Positive,Positive, A3MUNS4Y4JMR13
Positive,Positive, A30ITN1TIZTJXP
Positive,Positive, A1AEQ5DT6RSF8U
Positive,Positive, A2E22MWWD1EYZ9
Negative,Negative, A3D5P6J0M30UFY
Neutral,Negative, A2BECZCHFAR1ZW
Positive,Positive, A1NXIEVN6CQXPY
Positive,Positive, AKE2CO4CD0S5Q
Positive,Positive, A3GF7OJBLIM7IX
Positive,Positive, AHPOX584OCW9I
Neutral,Positive, A15PL3C9OFSM1B
Positive,Positive, A103S0VCB5JEY8
Negative,Negative, AHMUB162861UD
Positive,Neutral, A3V38DHISKJ698
Positive,Positive, A22KX86677EF7L
Positive,Positive, AEKZ21ZUAQUA8
Positive,Neutral, A2AW2ESB8MVWRJ
Negative,Negative, ASOMB3C9NCI8H
Positive,Positive, A1IHA1LSKCE24P
Positive,Positive, A2K0SKGBGRE6J3
Negative,Positive, A2V8A7FSPOM7X4
Positive,Positive, A1HNESGBEGHBHS
Positive,Positive, AI8GPELH4Y9DM
Positive,Positive, A3CWF9HUFX6ICC
Positive,Positive, A6CCBY6Y7MIL5
Positive,Positive, A20YZFFQB3ZTVB
Positive,Positive, A1IY8L0YI5D0IV
Positive,Positive, A1BT3UWWMKPNZW
Positive,Positive, A24OTWMG43XL91
Neutral,Negative, A17I32D6DGTDFU
Negative,Positive, A23TAL6F6FZBPC
Positive,Positive, A3MNN0UEZKOL3Y
Positive,Positive, A2ILVJLZ4YDUR
Negative,Positive, A31S9LMN3D4UKL
Positive,Positive, A1UWEUB22CL32S
Positive,Positive, ASE90KLMBWS4T
Neutral,Positive, A2713WYQLUBK0R
Positive,Positive, ARINYHHUD5T94
Positive,Positive, AEOKI0LM1YS0T
Positive,Positive, A2W9OK43XUQUDA
Positive,Positive, A1FXMMW36IR5TU
Positive,Positive, A34ZC9KBRIELP7
Positive,Positive, A1332U2QTU7TPD
Positive,Positive, AKUF6Z50KZ2EE
Positive,Positive, A1CKVPMTTF6N4N
Positive,Positive, A1YIYGMYN18994
Negative,Negative, A1BZMA3VH3C74A
Positive,Positive, AKO6K4SGJJ5OK
Positive,Positive, AFW2R68IZS335
Positive,Positive, A11I1I9QLMAM1A
Positive,Positive, A3H595L3LDBKWX
Positive,Positive, A2RCHQ2L6BLNII
Positive,Positive, A3G1U5G1C7QTS8
Positive,Positive, A198UEAX94O3ZN
Positive,Positive, A3VXEMCIK1UMYS
Positive,Positive, APQ40KZYU6P6Q
Neutral,Positive, A20TIN2ABL3T3Y
Positive,Positive, A2NM1POGYQKEZ5
Neutral,Positive, A1GJQNVNE3Q50B
Neutral,Positive, AKO6K4SGJJ5OK
Positive,Positive, A5U2FYDKGNDEV
Positive,Positive, A37HQTEGKZW0MW
Positive,Positive, A17C5CN7I9TTBO
Positive,Positive, A11EUVI7JILBGX
Positive,Positive, ARF6NZ2PH6MCB
Positive,Positive, A2H3K2X4MD9YA7
Negative,Negative, A29OAB83B94SL4
Positive,Positive, A1DQDMULZS9SD3
Positive,Positive, A3W3TARBL3FLBF
Positive,Positive, A2KAQSTK9JE4C8
Positive,Positive, A3Q6M9L1QI8ERT
Positive,Positive, A3MHEOT3HMH2AY
Positive,Positive, N/A
Positive,Positive, A3QGAQI18N4VXC
Neutral,Negative, A2NYEGQ6X3BQSM
Positive,Positive, A7X1FOYF87HGT
Positive,Positive, A2JSYTSTHSSOQF
Positive,Positive, A3UXZ1AZUS6E02
Positive,Negative, A10IOBLYE3XGCK
Neutral,Negative, A3V1N9K3BHHGJY
Positive,Positive, A2ZLIWPN6JXD68
Positive,Positive, A3Q2COARTYTYOG
Positive,Positive, A3VMGNCNU77JCC
Positive,Positive, A2FAM528ZYQE0Y
Negative,Negative, A1EPYBHGCKSEXG
Positive,Positive, A2LBHBOAPBXS8
Negative,Negative, A2P7SYTKN07EV1
Positive,Positive, A1F58KN9EM5V8A
Positive,Positive, A2A40CZYEE1QWK
Negative,Neutral, A5U409BRQ9WMC
Positive,Positive, A2IHGFPM3U3LAE
Positive,Positive, ATDL62AXR5AHB
Positive,Positive, AXAYC089QVWSI
Positive,Positive, A3LZ6W0HALFOOK
Positive,Positive, A3SI649MZGCAHE
Positive,Positive, A1CFB02LQOTYI1
Neutral,Positive, A3PWRDSECAY5FF
Positive,Positive, A1UNFXDJPX4K8G
Positive,Positive, A2PESHV5RZ09X6
Positive,Positive, A304SXKQUCT02I
Positive,Positive, A1DP4SJR4Q4Y0U
Positive,Positive, A1RNLPXDEI1UBN
Positive,Positive, A2KMH9U2G7KX2X
Positive,Positive, A1889T626KEA20
Positive,Positive, A26P77H1I0XPMX
Positive,Positive, A34YY7FB0QENN5
Positive,Positive, A19T40SRD24VIN
Negative,Negative, A25Y22XPPLGPF8
Neutral,Positive, A212EWXQCYRYOW
Positive,Positive, ARO42EM85I9LD
Positive,Neutral, A2BY3A7URABLI
Positive,Neutral, A1NL6GDCT5GG4O
Positive,Positive, AWZRBW90MK7QX
Positive,Negative, APYRQEQR3983V
Neutral,Positive, A18H0VW5SIQFSP
Positive,Positive, A1QR163YKHTHB8
Positive,Positive, A1WTGZ4KWU5AT1
Positive,Positive, AD7DNY5RHJNXQ
Positive,Positive, ADREAV3HL6H6C
Positive,Positive, ANLGI3AMG6XN1
Positive,Positive, A2FGREE5J4Q7SO
Neutral,Positive, A1079CQTAUIX6J
Positive,Positive, A31MZNKYNGSB75
Positive,Positive, A2I7G1EC7E414K
Positive,Positive, AH9LSSANHH484
Positive,Positive, AEQ7QH4KOZAFH
Positive,Positive, A2KYSR5JW22C2J
Positive,Positive, A6WE2HHRA2KJN
Neutral,Positive, AC5SGJXVV0X7V
Positive,Positive, AYT7NJBK0TA3E
Negative,Negative, ADIJDI127SPKB
Positive,Positive, A1NXXW5X55IYC0
Positive,Positive, ARZWDZTPVNW12
Positive,Positive, A2D6CAKLOFSRZE
Positive,Positive, A329RQ0HHOEMA3
Positive,Positive, A1S0H7B23K72LP
Positive,Positive, A2V029X5CLEQ1Q
Positive,Positive, A3TBXOSNIL0HN3
Positive,Positive, A26CBLSJ0XCX76
Neutral,Neutral, A1JGCSLLZKE6VF
Positive,Positive, A13E3W6T6CU1O5
Neutral,Neutral, A1YUJ1J9V008WX
Positive,Positive, AWMKHV7073K6U
Positive,Positive, A33O34A595Z4R7
Neutral,Neutral, A1YOC5TGNDJ9D6
Positive,Positive, A3KL3YDZ5QT7RW
Neutral,Positive, A2XPGO7JXLH24L
Positive,Positive, A1TRFRRVZAAEF5
Positive,Positive, A3LWSG87YLXUTL
Positive,Positive, A1LUQN2PHOO76Y
Positive,Neutral, A1I9KCACE07RY8
Positive,Positive, A1UFYJ3FJPIPL6
Positive,Positive, A1KWHY40A4AJSK
Positive,Positive, AGP5A25LAX70Y
Positive,Positive, A3545T5VCJK1WZ
Positive,Positive, A367OVI6YX7RUT
Positive,Positive, AAPMHOKBCSRXX
Positive,Positive, AQKDVERPAUQ1J
Negative,Positive, A1FKODVEXC6EJ4
Positive,Positive, A1YR160GBBYJB7
Positive,Positive, A27PKCNFYQKL87
Positive,Positive, A2Q8DFKAPKQ1NP
Positive,Positive, A1KKE6VX8VPWZK
Positive,Positive, A3E1F4FOLN3OSL
Positive,Positive, A3FR3I9IW590IN
Positive,Positive, A9X6GR1WLFVE2
Positive,Positive, A2YQCD2AX5W3J9
Positive,Positive, A28HNWBMQ474C5
Positive,Positive, A31HDEWDK5BV0W
Positive,Positive, ACI838CD74U9I
Negative,Negative, A2DZTCLBLPTMQ0
Positive,Positive, A3R1FSUO75XH5R
Neutral,Positive, A1F5DEZ98T4C4S
Negative,Neutral, AXRNHVDWGXWZ4
Positive,Positive, A1XDP7EW2M3GO0
Positive,Positive, A1AZ2EL4ZMHEM6
Positive,Positive, A3EWGNST8226EK
Neutral,Positive, A2Z8GKX4OGAUE
Positive,Positive, A13P71JP5USZG9
Negative,Neutral, A3RH62V3Y4DFLR
Positive,Positive, A3561P0P3FYFDR
Positive,Positive, A3IVYXI0M47OL
Negative,Negative, AMYOENIRAIXWC
Positive,Positive, A1CFBZ0ZDM98OT
Positive,Positive, A1M0UUTQ8EUNMJ
Positive,Positive, AL7S1FUDF1EW8
Positive,Positive, A2AZDSH6BUTUK5
Positive,Positive, A3N9QV137Y7O7U
Positive,Positive, AJB0B4DIL1292
Positive,Positive, A1ACY0Q4EZ9W46
Positive,Neutral, A3VOND2IXC3VET
Positive,Positive, AHX8W05K6UC4B
Positive,Positive, A2WK7JW127KZ6N
Positive,Positive, A3RT452M3SXPYP
Positive,Positive, A215OFZX89EU0F
Positive,Negative, A3G9HPHU0CSYMV
Positive,Positive, A2UGYNCW9ABMV0
Positive,Positive, A11PH5IFYP8DOV
Positive,Positive, A3B64IYILP58EG
Positive,Positive, A179UQOK1DNT0A
Positive,Positive, A11HSIYGSO6MM9
Positive,Positive, A2ZNEK62VVFLXL
Positive,Positive, AFVEM73E5983D
Positive,Positive, A377T51I7J3LGU
Negative,Negative, A38868TW38V6KG
Positive,Positive, AP155G1OYU2OK
Positive,Positive, A3L27O4CNBEY7Y
Neutral,Positive, A36THD15FYRJX9
Positive,Positive, ANR3J92JYT3OV
Positive,Positive, A1HEMACUED1RUR
Positive,Positive, A33W2FHDGW83GK
Positive,Positive, A2JD29MCSJ22A2
Negative,Positive, A35ZA26YYJCBTQ
Negative,Negative, A7FNOCY1KBZF7
Negative,Negative, A3V0377VPQT9MA
Neutral,Neutral, A276G0ZPG4C5LT
Positive,Neutral, A2J02JVHSRWZQ2
Positive,Positive, A1L19TU95KBVYZ
Positive,Positive, A21NBEFN24HIPY
Neutral,Neutral, AMYT3VSTBPNGQ
Positive,Positive, A1IWT2MRW9YRLK
Positive,Positive, A240YCM012LJSO
Positive,Positive, AAQ44OGZYIBO6
Positive,Positive, A1E5C3CN8OQS9U
Positive,Positive, A18DN2LU1FIL84
Positive,Positive, A2BW3GCOYQQVKK
Negative,Negative, A41ODSW3DSGXA
Positive,Positive, A3NDQUC737YFPZ
Positive,Positive, A1RCADU9JL0P34
Positive,Positive, A1N2VDUFY2DCUN
Positive,Positive, A118J6IYNSI3A3
Neutral,Neutral, A33UKH4AE5FLVN
Positive,Positive, A23GBH7IJZD6HK
Positive,Positive, A3T6XCH0R3XREI
Positive,Positive, A1TJ5LMFXS9CLL
Positive,Positive, A2OOE7SMNZ99EG
Positive,Positive, A1EEAFTA8X5THR
Positive,Positive, A2OT17RBZ3BQCG
Positive,Positive, A1WI9I36A4HC4E
Negative,Positive, A1RLG1OPU3Q044
Positive,Positive, A1XQV6RZ24PH1D
Neutral,Negative, A2MLFX0I58BAZ0
Positive,Positive, A35X21R32DWAJG
Positive,Positive, A3DBSQFNYNZK
Positive,Positive, A3S3PQ9NUGL667
Positive,Positive, A1C7U2JM39BS28
Positive,Positive, A31V4ZMS8Q1VYC
Positive,Positive, A3JRCCZFKAF52
Positive,Positive, A17ADQJTXPAFJR
Positive,Positive, A2I25ANJ977DR4
Positive,Positive, AW9TU58OU29EI
Positive,Positive, A19J33G8GEV1MQ
Positive,Positive, A2VCOOFYNUL7YU
Positive,Positive, A3EOHXFIU4H4OM
Positive,Positive, A8NA29H00J6C1
Positive,Positive, A1GQWZ4FLTW5XJ
Positive,Positive, AN3I0GAONR7N3
Positive,Positive, ABNXESSSZIKOQ
Positive,Positive, A86OTGKI57II3
Positive,Positive, A1J485UT5Q2TNL
Positive,Positive, AQYJ3M7J3QGMX
Negative,Neutral, A2PCL9WT9PPRJR
Positive,Positive, A2YEKJ985AET1P
Positive,Positive, ARYCAN7NZT2J2
Positive,Positive, A344LVFEXXF0BT
Negative,Positive, A3SS49FIVIQY8
Positive,Positive, AMG1DPP7ISGYM
Positive,Positive, A2TUQCOYVKU7JO
Positive,Positive, A35KTZDNS8OR5Q
Negative,Negative, ADGLSLMUYVPHO
Positive,Positive, A24ZQHFSMMIQF0
Positive,Positive, A3IH4AB0N59CWB
Positive,Positive, A3BVGTB8RMUDBR
Positive,Positive, A3IGK0J1EFB1Q
Positive,Positive, A2TET23DO8GXWV
Positive,Positive, A14CDNOWEEY2DL
Positive,Positive, A167IZ4SSYEGEB
Positive,Positive, A3NRCJI7SQALO6
Positive,Positive, ADF1QXJ5PN7ZU
Positive,Positive, AXSHB9B1WQ8BI
Positive,Positive, A1XHHN855APCK4
Positive,Positive, A2Q91MV6PQDJZA
Positive,Positive, ATX6A3ZO3N6BK
Positive,Positive, A1B18U7HVU9VJP
Positive,Positive, A11NLXFN3WGZVQ
Positive,Positive, A2I5G1UDR8LEWJ
Positive,Positive, AWP5JQ6HW1U7Y
Positive,Positive, A1CHQ63LZS6T5W
Positive,Positive, A1AW5FORVNB83J
Positive,Positive, A83O9C745TMLV
Positive,Positive, A2SYVRPTEUMYW0
Positive,Positive, A6QG9LM5WL0AQ
Neutral,Positive, A1K3RXSTACF2HI
Positive,Positive, A1P49Z6GMIZ1QA
Positive,Positive, A2YZM0NI3WDVED
Positive,Positive, A3RYL476GHW9K0
Positive,Positive, A2TKD536HJKQOE
Neutral,Negative, A2ITYQ6IRZ6WR1
Positive,Positive, A1F79Q19TWW2ON
Positive,Positive, A33L70X4NMD098
Positive,Positive, AFIVUWV2YMYJ1
Positive,Positive, A1MG2WBYUIDSGF
Positive,Positive, A28TB48VTD0N19
Positive,Positive, A21F6ETLPEW1PR
Positive,Positive, A3EWEIUKI99ZCR
Positive,Positive, A2JFA6VEMWIKE7
Positive,Positive, A3HCCMT5J2UHKL
Positive,Positive, A1TEN3JY8GZNH
Positive,Positive, A3GI3HLSFVQALW
Positive,Positive, A3VCEPXLECQALF
Positive,Positive, A3PP83CIN2M03R
Positive,Positive, A3BP7V3K6O1C1C
Positive,Positive, A3F2I39IPSJLD6
Positive,Positive, A1N837V14BCTBE
Positive,Positive, A1GRW5S1DS5PU1
Positive,Positive, AS39L0AK9FQ6P
Negative,Negative, A2G1C8EUW0S1CV
Positive,Positive, A1G9ERQL4AVSJ4
Negative,Negative, AV6FKIKIAP0B0
Positive,Negative, A30EA7MXL46I76
Positive,Positive, A2OU25I2W5KX3
Negative,Negative, A31MFHB2T7M5ZE
Positive,Positive, A3QG37DHXQA8J6
Positive,Positive, ANXT431V3MW4Z
Positive,Positive, A33PGZ0CQ5DYDV
Neutral,Positive, A3V55JY7Z9QJO7
Positive,Positive, A3KBE4RJIGDW89
Positive,Positive, A2UT9EOOCC9W95
Positive,Positive, A1DYETO7ZBA4UY
Positive,Positive, A3TJHI0KOGMR8P
Positive,Positive, A3KJWZQDEI299D
Positive,Positive, A3IZTYG9BRN55Y
Positive,Neutral, A3N3ZTC5LDWDWD
Positive,Positive, A32CSG9Y0SBM2R
Positive,Positive, A310H4LAPPAJFB
Positive,Positive, A3NZ45NYOKK7JD
Positive,Positive, A3AABBHJZ0RFEM
Positive,Positive, A1UMYDW0LUDNPY
Positive,Positive, A18C3ENEH03RYH
Positive,Positive, A2JMJF16FTLX6K
Negative,Positive, A2BL3W0XLV7KKE
Positive,Positive, AA5B0WI5X8MU5
Neutral,Positive, A1JMGNU7T2LQ63
Positive,Positive, A1YUXDM8B8FKHP
Positive,Positive, A1NN9PZVOQMF0N
Positive,Positive, A3TF7P5J85ZQSJ
Positive,Positive, AGTTCUXEUT95V
Positive,Positive, A2IJT6E0QZS6ZB
Positive,Positive, AGT3HO4YWFZ66
Positive,Positive, A1BGM8B9JUA7H9
Negative,Negative, A2JI6VWI3IZE57
Neutral,Positive, ABRSUHK57W3H8
Positive,Positive, A3EJE6F6VIHRU8
Positive,Positive, A2CSCTV1UOKPW8
Positive,Positive, ASUHLF9DLWIMX
Positive,Positive, A167X6PVQEL9TC
Positive,Positive, A2CD5E3OM3R99V
Neutral,Positive, A1WU8MHGJR90UN
Positive,Positive, A19JEFQVEIQHA6
Neutral,Positive, A3I8VHP19NILW9
Positive,Positive, AE97QN74QMG47
Positive,Positive, A1HH5LSF1DEI1S
Positive,Positive, A2TLWMMVS6AQ5M
Positive,Positive, A17P8CJO82NZQD
Negative,Negative, AM0OAFNSFPS6T
Positive,Positive, A32XRWMTI3H6GZ
Positive,Positive, APL21ZIGWMI6T
Positive,Positive, A27DVP8IY3OUXC
Positive,Positive, ACVGO36F65AY1
Positive,Positive, A34QR3NJOYD4QC
Positive,Positive, A39UIICQWYH6IX
Positive,Positive, A126HHJNCDMKK3
Positive,Positive, A3GFIL1TFQBTPA
Positive,Positive, ANRDCCIK5XXGO
Positive,Positive, A1YIBMKW9KPTVR
Positive,Positive, ATM2FFQSLL6AM
Positive,Positive, A34A3G1X6WG2KL
Positive,Negative, A37BYJDQY3RYVN
Positive,Positive, A1HAL2KJHF0TZ4
Positive,Positive, A5UKS06EPMCTV
Positive,Positive, A2TJPQ6WS835E7
Positive,Positive, A1QEHDKMYZUGFK
Positive,Positive, A3FIBI16CEP72W
Positive,Positive, A2WVD1TRU6DUO0
Positive,Positive, A2SRLW6UFIJ92F
Positive,Positive, A3DQY30290RQOY
Positive,Positive, A35UMI5X0IA94M
Positive,Positive, A1MPWXGFJCX6UP
Positive,Positive, A3MRXIT2WO2JB
Positive,Positive, APQ3XVMC90C5D
Positive,Positive, AQDHS4RS572US
Positive,Positive, A28PB0TQKOFOPW
Positive,Positive, A1IRUBWZ73RW19
Positive,Positive, A1D2213403I2GT
Positive,Positive, A3TDK44Z2U33SZ
Positive,Positive, A1A755OQ5F3LR5
Neutral,Negative, ADQXJF1RE9D8
Neutral,Neutral, A1AYSR03F82M9X
Positive,Positive, A1593QG22WTAK6
Positive,Positive, A101685R1ZU5N3
Positive,Positive, A3R93BZR7UX2XF
Positive,Positive, AISS9GV3QHODG
Positive,Positive, A14D0XJYO0K99F
Positive,Positive, AG0W2WNFYRX1Y
Positive,Positive, A4SEK7C18EOHZ
Positive,Positive, A24Z0KZ5F70AD5
Positive,Positive, A3NZMKFOSCVVVG
Positive,Positive, A2PWHX1JL2BS5E
Positive,Positive, A3DBQ6290KAFZF
Positive,Positive, A1SYTL8B1AU14X
Neutral,Neutral, A3CXA93F9EY0P5
Neutral,Positive, A1R676JDQRWRXC
Positive,Positive, AR5V9YTVXEPPU
Positive,Positive, A17WQEMXBIAGD3
Positive,Positive, A10BL981W5E5A7
Positive,Positive, ALES1D19WSTYH
Positive,Positive, ATN7A010GULV8
Positive,Positive, A2NJH32FNWGWO2
Positive,Positive, A13A9UVEUH1I7S
Positive,Positive, A2AZOBF45HJ3S0
Negative,Negative, A1GKBQVMRZ7CRO
Positive,Positive, AHV90SIW9HFCA
Negative,Negative, A3OHZNTWWRTGWQ
Positive,Positive, A338BGW53MNNFJ
Neutral,Positive, A2PXLJ153T5BCP
Positive,Positive, A3DJOCM0WHLFUR
Positive,Positive, A2R45CIQFIWF8M
Positive,Positive, A2MYXTWWTKNKYV
Positive,Positive, A1Q89H5R8OVBSD
Positive,Positive, AD2G5H3LAHPFW
Positive,Positive, A2CO9NHZDSBYO1
Positive,Positive, A3ETD901YLD26M
Positive,Positive, A3VOWPT4MQ4CSC
Positive,Positive, A2X2VQPZC7PFYY
Negative,Positive, A37OJYIA457CBR
Positive,Positive, A1JV1HEEFCOEFS
Positive,Positive, A2GCX6TJ7O1ABL
Positive,Positive, A3L1O89XR63T4X
Positive,Positive, AKLGQ48X7KS5D
Neutral,Neutral, A33DRCD5JDIH01
Positive,Positive, AMOYSJLVSKKIQ
Neutral,Positive, ARKKA4SEVQ3EO
Neutral,Negative, A1SHFSTO06UQ4A
Negative,Negative, A37NUXM8GCB5MG
Neutral,Neutral, A1W0OBETHH1RJD
Negative,Negative, A2SYG46AAS76LM
Negative,Neutral, A2GUVPK3PUI6KI
Negative,Negative, A3KCPFQXBVTAY1
Positive,Positive, A1NWUUE5D6X92G
Positive,Positive, A3QX2R9XU7EEBP
Positive,Positive, A1H5DT1VF20OXS
Positive,Positive, A3D2625NGWLPPK
Negative,Negative, AWP2Z5ATKY5NB
Positive,Positive, A1VYJNYFAQPR33
Positive,Positive, A29K62TPE8CUHV
Positive,Positive, A9MBGKWXQ8G06
Positive,Positive, A1SRZ4SOQKJRRJ
Positive,Positive, A3781CJC7WG7W9
Positive,Positive, AJ1Z0VSI4N80P
Negative,Negative, A326P80H2ZKN75
Positive,Positive, ALFA2KQE7HC5Y
Positive,Positive, AO8VRHZSRAJIW
Negative,Negative, A2UBYCDYUZVG44
Positive,Positive, A1N44JF7B1Y35M
Positive,Positive, AFCMA0L7135NT
Positive,Positive, AD5EXLI0MWSM8
Positive,Positive, A1SEZVPP74HNCG
Positive,Positive, A2Q7R13LC44GIP
Positive,Positive, A1ZRCSUGQTHNCA
Positive,Positive, A27K6DGKHKI5AR
Positive,Positive, AFLKXDM66CQJ6
Positive,Positive, A280WLIRHKAL6
Positive,Positive, A2FSAW7FS2HDOR
Positive,Positive, A5KSYCLAGTOHY
Positive,Positive, A2DHMQB12FU3SZ
Positive,Positive, A3W163XWZJ6QB8
Positive,Positive, A2I8ZMSB7P7SL9
Positive,Positive, A3IZRWY45537R
Positive,Positive, ASSI7F3WNBDF6
Positive,Positive, AHWHAUJILZCG7
Negative,Negative, A33FC8R1EE9UJC
Positive,Positive, A28T3U0HXV6064
Positive,Positive, A2WY46Z78T5SXC
Positive,Positive, A2ZXSL67V6B0NE
Positive,Positive, A122T0SB79460M
Positive,Positive, AG05BT5GLNYLZ
Positive,Positive, A12NXCIWQ9GQUR
Positive,Positive, A215IXQS1ZXZZP
Positive,Positive, A1KU7B1OVRY8ZX
Negative,Negative, ARF37S4I5FQ6F
Positive,Positive, A2PEBXV57S99ZH
Positive,Positive, A2KS9W8Q6EQXS1
Positive,Positive, A1LRC891UASDBN
Positive,Positive, A2GY3A9NA6P4AO
Neutral,Positive, AB25QKNF09HVY
Positive,Positive, A1BPA3V5GR3WQO
Negative,Negative, AR57NBGKVXH02
Neutral,Positive, A2AEKMS46RFWH4
Positive,Positive, A1H3ZVCIYYM36D
Positive,Positive, AD6MN1P48LUVJ
Neutral,Positive, A1QUN4YRAUISH8
Positive,Positive, A6JCMYX48JZ7G
Positive,Positive, N/A
Positive,Positive, A3V9QANA5AVIGS
Positive,Positive, AGYIRORKDHKGU
Negative,Negative, A2DIXV44S607UK
Positive,Positive, A3FEIUG4YO39J2
Neutral,Neutral, A3KNL48KKKYCHB
Positive,Positive, A2IL28QQ5CUPZS
Positive,Positive, A2CT2PZILQ8SJC
Positive,Positive, A1ABDBFL3RYWET
Positive,Positive, A697WSC7EN7VH
Positive,Positive, A11XIY6OCUNVN8
Positive,Positive, A3HI2YW6CGRYPL
Positive,Positive, A1FONI8H4IHNI6
Positive,Positive, AMD4O0235CIX9
Positive,Positive, A124KY4DF1Y7WV
Neutral,Positive, A21A8O8SOABEKC
Positive,Positive, ACVB8KR85ZT3J
Positive,Positive, A379ZARVY8N4XT
Positive,Positive, A2K9IY8MXJKNA1
Positive,Positive, A26ZCCW27MR8IS
Neutral,Neutral, ADQ7Z4QK4JNBF
Positive,Positive, ARTIK2TNZJU1N
Positive,Positive, A2Q16AHKCUEJJK
Positive,Positive, A3IOWJFFYY40AF
Positive,Positive, AQZ4Y1KH3P2CW
Positive,Negative, A3QEGZ479E3NVI
Positive,Positive, A18ZS8OXLQIMKH
Positive,Positive, A1URW70LK2OWDS
Positive,Positive, A1THMW5OSIRETU
Positive,Positive, A261TKH9U16Q2Z
Positive,Positive, A2UMOXMXYGCI95
Positive,Positive, A1ZJPMQBC26WUD
Positive,Neutral, A2UHSQXGP85K03
