Actual_Result,Result,id
Positive,Positive, A2D3F1WGL8Z8I5
Positive,Positive, A2RCQKONWZ21NZ
Neutral,Neutral, A2N1CJX2EFPNPC
Positive,Positive, A3NN7BT9JU3TM5
Positive,Positive, AMTN886CZVNA1
Positive,Positive, A1FAZO0UVTFBHU
Positive,Positive, A3KCFXL65ETA54
Negative,Negative, A3SSBBREH78MJ9
Positive,Positive, AI90ZFBZJRBV5
Positive,Positive, A2AHNQZ0W3QF3F
Positive,Positive, A2BUJNRUG1857K
Positive,Positive, A288HNYX6DTTQ8
Positive,Positive, A14IYE8A20WQWW
Positive,Positive, A113IR2A8KMWXQ
Positive,Positive, A17BDSCI237DG1
Positive,Positive, A2DOSFM5SJSA8Z
Positive,Positive, A1LYIFDHQXWBHN
Positive,Positive, A1OI6FBIRJDCAO
Positive,Positive, A2FRPN3GDG9LFI
Positive,Positive, A2V62U96KK8PY4
Positive,Positive, A2RJ6ZL0V3ER11
Positive,Positive, A3RW0YKU4JKKC8
Positive,Positive, A3JK4JBS2NT0EQ
Neutral,Negative, ANCH2113KYQBV
Neutral,Neutral, A2CQ33QNTEACL1
Positive,Neutral, ACQ09K3GC1SOP
Positive,Positive, ANVDFG2B2BQGF
Negative,Positive, AWOVTI8DR4862
Positive,Positive, A1EYJ6R1W74L4P
Positive,Positive, A1NB6VLRPQDWPU
Negative,Positive, A1Q3VU4L5YY59Q
Positive,Positive, A2OFTKFVLCJS71
Neutral,Positive, A4QRE602D47Y0
Positive,Positive, ATFI5FIL405K8
Neutral,Negative, ADI69X55CNLU5
Positive,Positive, A5YTJ90FOVJL3
Positive,Positive, A2RDBPMD5CE869
Positive,Positive, AZK01NIUJGD3F
Neutral,Positive, A2VHQ1JQ9WYNA5
Neutral,Neutral, A3NH524JQ124ZV
Positive,Positive, AH3NY2UJYTAVX
Positive,Positive, A2AZAGU49TY5P6
Positive,Positive, A2J17YXJ5Y0BKB
Positive,Positive, A1C5JH384RHVRD
Positive,Positive, AO4RMESJK56IW
Positive,Positive, A30MTYI1LQEB72
Positive,Positive, A28LIIQBAXERQ3
Positive,Positive, AO117J66CSM6X
Positive,Positive, A1MLA66L5QOWSR
Positive,Positive, A209I3VSL2ZSYP
Negative,Negative, A9H9MIZ8E5CB0
Positive,Positive, A39R0A00KJ8PHD
Positive,Positive, AIHRL41ESO9UB
Neutral,Positive, AQJAXJ7UGKGBA
Positive,Positive, A1NIV5RHVWOCA0
Positive,Positive, ARBKEPYH17F6U
Positive,Positive, A1Q11LLRVH4GAC
Positive,Positive, AXEC2JVH3MCXS
Negative,Negative, A3FNH5LPT7ZRZ6
Positive,Positive, AL66Y0LK2XN7J
Positive,Positive, A3G4L2LK55TLVQ
Neutral,Positive, A2LBIF3LQZ2JYB
Positive,Positive, A33L70X4NMD098
Positive,Positive, AAA0TUKS5VBSA
Positive,Positive, A3P41751B4AH6G
Positive,Positive, A27NJD223GO5JO
Positive,Positive, A18JDD4E1F0M33
Positive,Positive, A2E9MLVZ18JZL
Positive,Positive, A3OO65BREJFIXU
Positive,Positive, A2GUALS22A6T2T
Negative,Negative, A1WUQA85YW6QNP
Negative,Negative, AOVUEACWZU3WR
Positive,Positive, A1TPO5DKZU1CZZ
Positive,Positive, A3ICCAMXASOJJ6
Positive,Positive, A1CSCH2RYAAPV4
Positive,Positive, A3R2YZPJ1OY8OK
Positive,Positive, A2MVKW7FF2561
Positive,Positive, A2U9MY7IJPX95L
Positive,Positive, A2Q4AVOJNTWD2D
Positive,Neutral, A35ON4TVDQYDBC
Positive,Positive, A3FSTCHJ1P22MG
Negative,Negative, A1B1YOOZW3EU3N
Positive,Positive, A2V19Q2OFF25OS
Positive,Positive, A32200PYEKDNOG
Positive,Positive, AIIQ337S9IQPS
Positive,Neutral, AQPV9CRMHNPA6
Positive,Positive, A1OZR7CR8K4I5E
Positive,Positive, A3IOCPLIMYDBCD
Positive,Positive, AFW2R68IZS335
Positive,Positive, A2XH9TINWOC469
Positive,Positive, A24QLPZBXK0FIM
Positive,Positive, A2C60QQ4FC8C0M
Positive,Positive, A39X6EWKZ3ITAF
Neutral,Negative, A1264QU1UXONC1
Positive,Neutral, A1FZ1D3YI40OF9
Positive,Positive, ACJR1V8EKTEBK
Positive,Positive, AYGJ96W5KQMUJ
Positive,Positive, A1D5YUKRLGDBAT
Positive,Positive, A1L5NPZ88TC89E
Neutral,Neutral, A3NO08JJLFFF2I
Positive,Negative, A3CJMLMJAPL64Z
Neutral,Positive, A1PZAF4E3K4PQ3
Positive,Positive, A1KRF81GTI2KKT
Positive,Positive, A2AHUOPN48ICT9
Positive,Positive, A3AG5QAT8L0I3R
Positive,Positive, A1WTEQS3CDMCJI
Positive,Positive, A3SA4FFTJW5RY5
Positive,Positive, A35U8ZWGD4GXID
Positive,Positive, AQWEZ8KDOCBMP
Positive,Positive, A2OZIEN23DZEVC
Positive,Positive, AF0D2UDU35X6V
Negative,Negative, A17BGGBNABQDBZ
Positive,Positive, AC3TJDHT8XN5Q
Positive,Positive, A1RFDHX5W6HB74
Positive,Positive, A3H1V3PT9BC1UT
Positive,Negative, A3Q4572A2MZZ5F
Positive,Positive, A3GVFL7ZKRNG13
Negative,Negative, ABU6ST1956QC
Positive,Positive, A3RN8E2UR2HGS9
Positive,Positive, A27K9M1VN2G1PK
Neutral,Positive, AZNCXW7Q7UG7Z
Neutral,Positive, A28GF02HOTGVWE
Positive,Positive, A1UFAWSE3L13QF
Positive,Positive, A3AU9AUGN6585I
Positive,Positive, A1OZM3D4O42KPA
Negative,Positive, A2UV5UU6467MBP
Neutral,Positive, N/A
Positive,Positive, A3VGWA98GCOUKF
Positive,Positive, A1KUU500ZSIFOL
Positive,Positive, A2G8MUNQUMD2F9
Neutral,Positive, ASCOSII9AD514
Positive,Positive, AONXF7JERYQP6
Positive,Positive, A2ZXDPG0RH7DXS
Positive,Positive, A206LYGHXLFMHX
Positive,Positive, A214NL5GSYUXJB
Negative,Negative, A2BKT51JAU9XV7
Positive,Positive, A1HRR1BNEC3B67
Positive,Positive, A3347DRDBREEO8
Positive,Positive, A15DY8NXMRCQ7A
Neutral,Positive, A3W0ITKD36O6JA
Positive,Positive, A1RNLPXDEI1UBN
Positive,Positive, ARFWO99NLYCT7
Positive,Positive, A3T8I0YSSD5HO8
Positive,Positive, A2CV7ZLBJ0I4Z1
Negative,Negative, A2OIXMHOFEGJE3
Positive,Positive, N/A
Positive,Positive, A3OM7T147A2HSE
Positive,Positive, A3HMFU4GC1WY4Y
Positive,Positive, A142RD5BL9VDCQ
Positive,Positive, A1JFL22XDHV3XM
Positive,Positive, A3CPKJEEEA0MMV
Positive,Positive, A1ZP29X7N324EM
Positive,Positive, A361HQBKGQYXH3
Positive,Positive, A14AENRWHSXDDG
Positive,Positive, A3HWWD0LV7Q5E4
Positive,Positive, AERNZJH4G5ZJT
Positive,Positive, A1DQTSZ7PJAJ5S
Positive,Positive, ADYADKG9JVGKI
Neutral,Positive, A3B7LIZ3OWSDU1
Positive,Positive, A1DZA5BG3YFTCA
Negative,Negative, AIUIQS7D8Y0US
Negative,Neutral, A35OA9ML9PR4QI
Positive,Positive, A2TEL5E0IQFYK1
Positive,Positive, A387HAGHA63YHQ
Neutral,Neutral, A2PHBINM5TKLN3
Positive,Positive, A2931NJVVQUQE5
Positive,Positive, A2MU33I6RU6WF9
Positive,Positive, A2Q01L7I5XTTWR
Positive,Positive, A1YUXDM8B8FKHP
Neutral,Positive, ADJRW69TN6QHQ
Positive,Positive, A1R419VHT88QHR
Positive,Positive, A2Z8NRVUZRYL1N
Positive,Positive, A1CWG72R5RLVCR
Negative,Negative, A1U9DCAOZI5DG6
Positive,Positive, A27EWKHMOIH8HI
Negative,Negative, AGKH95K26ASIL
Positive,Positive, A3JQOSI80BO1EV
Positive,Positive, A2JOMNJT2TBKTH
Positive,Positive, A2AWO7F34VHUW
Positive,Positive, A1WXFUNDQBAJSH
Positive,Positive, AJJH23VH25QM0
Positive,Positive, A125BP8ALTVU1G
Positive,Positive, A4N2MORJWLSCP
Neutral,Neutral, AOXU876TLJPL3
Positive,Positive, A3AD55RXDFMY59
Positive,Positive, A1PP2DISNMZN53
Negative,Positive, A27YW0DVZQWSRF
Negative,Positive, A2LW8XA2IXAUHQ
Positive,Positive, AXK3KYH8NQ9G2
Positive,Positive, A3EBMZU04QJPRY
Positive,Positive, A32I5MJ6ROEBMM
Positive,Positive, A3UC6XQ72PN9I7
Positive,Positive, A176MY89Y44PWX
Positive,Positive, A5OQI6WJES8CX
Positive,Positive, ARHMT83UZ40EK
Negative,Negative, A1VTA7O20IOY2A
Negative,Neutral, A143FN2IT1RM63
Negative,Negative, A1R2N27DOBZ70R
Neutral,Neutral, AV3VYWVLAWZH1
Positive,Positive, A3VXNTJ4YNYCAM
Negative,Positive, A1JOIMMUW685BW
Positive,Positive, A2F2YBFGN5L93I
Positive,Positive, A2U4PJXZD8LO0V
Positive,Positive, A3A2QISZ44247F
Positive,Positive, A11BSDDF4Z8RD3
Positive,Positive, A21AG5ZF7HDHV0
Positive,Positive, AB07F6E3NWQOO
Positive,Positive, AJTLCLYLY9UME
Neutral,Negative, A18N5NVVPVPVJS
Positive,Positive, A39VOT6UF3ZA4M
Positive,Positive, A9Q0F94C8NMVZ
Positive,Positive, A1MG5604XQB8X4
Positive,Positive, A3II7VQOJ0Q1XD
Positive,Positive, A29BE5E6BHB77Q
Positive,Positive, ALRUZ34VRO53U
Positive,Positive, AI553DQCL6I8R
Positive,Positive, A2EX51RTB144GF
Positive,Positive, A2Y26RDRLD8K4C
Positive,Positive, A6AJLHY2WHAFY
Positive,Neutral, AL9QUOYS4FRW7
Positive,Positive, A27UYCNBTVMYCR
Positive,Positive, A15UMZ1EGHMQUW
Positive,Positive, A1NDH6CY6P6VOZ
Positive,Positive, A3L4DX5GREJV0S
Positive,Positive, A2JK2TB3LCNY4W
Positive,Positive, A2BRLWXV0BEYK9
Negative,Negative, A384K973V6HT6W
Positive,Positive, A2Q1CCR85EW3K9
Positive,Positive, A2S5H1K0QK1NCH
Negative,Neutral, A27CQVUF3MCUT
Positive,Positive, A35J0CVYNZAC2
Positive,Positive, A1XB27B45XAW0U
Positive,Positive, A35YL2I0LZL2XM
Positive,Positive, A3PKI42PZZDIH9
Negative,Positive, AKYDGCKCY7H9F
Positive,Positive, ASY0PZRARHGY2
Neutral,Neutral, A25QG4NV8M8R23
Negative,Neutral, A1QKR5MJPY7SXV
Positive,Positive, A1W3PC1SWBRDPQ
Positive,Positive, A25TC92SYEPVPL
Positive,Positive, A31Z2UWIZ4UDIF
Positive,Positive, A1L40HFFKSYZG
Positive,Positive, A1U5A6S6Q9VQDS
Positive,Positive, A1MOXIR967Y2VU
Positive,Positive, A1REVOBPVECD1D
Positive,Positive, A1K5YVIX89VRSD
Neutral,Neutral, A2WIJTJ0MY7TKC
Positive,Positive, A3OAMH3Z9KPCCR
Positive,Positive, A2ILOSZN6BCPF0
Negative,Positive, A1KAUXG3ZQJ5GE
Positive,Positive, A1T09QYSNFY1SL
Positive,Positive, A3C7C74JM1TIKQ
Negative,Negative, ASRKPHG4F4WE1
Positive,Positive, A1RALND4HOI7DU
Positive,Positive, A3GEX8F4DKFTV3
Negative,Positive, AGDZQZEX6YK54
Positive,Positive, A2ACT1HLJ7ZIMH
Positive,Positive, A120T5P90HASSC
Positive,Positive, ARIUV7OGCH7IU
Positive,Negative, A13QOMO7P3FTKD
Positive,Positive, A2AKBJX73A8B2T
Positive,Positive, AY3O17MW31BYG
Positive,Positive, A267FGMFS742IM
Positive,Positive, A1N87RXBVR0DWN
Positive,Positive, ADK0FIJKU0MIM
Positive,Neutral, A26DT0MUM91SGM
Negative,Negative, A3GI5VR16DRRNL
Positive,Positive, ABCTRUTVZ4RX0
Positive,Positive, A07410232KYRFR25CIUGJ
Negative,Negative, A2FEU991V7ZRLA
Positive,Positive, A152D4L47GQ3WX
Positive,Positive, AM9JTIC52A2OC
Positive,Positive, AHGV7FCB94O0Y
Positive,Positive, A2E6XV7B8GUNA6
Positive,Positive, A1L19TU95KBVYZ
Neutral,Positive, A2LOAPXGXUK0GV
Positive,Neutral, A2DCXZ1MXHV8ZQ
Positive,Positive, A1HV6BFNW86XS3
Positive,Positive, AHAYAPCWKOXAS
Positive,Positive, A38ABPFMV8AU0G
Negative,Negative, AZ9F9GQVL1JQ
Positive,Positive, A1MWYUGCGYR3UV
Positive,Positive, A1MSPPFIPGBWW5
Positive,Positive, A2YZXYVSGQJVLD
Positive,Positive, A1F6FX6Z3HVVIU
Positive,Positive, A16RJ70SFXHC0K
Positive,Positive, A1NVQDL5PI2MQX
Negative,Negative, AP16RSL7779SL
Neutral,Positive, A22FFYR3BQ36K
Positive,Positive, AKNWCEXCAXHWY
Positive,Positive, A3JJF30B05OMZT
Positive,Positive, AGP5NJ21XPZJA
Positive,Positive, A302AELR6CZFNH
Positive,Positive, A1FR8Z3Q4N9AJR
Positive,Positive, A2MPYZUNR4O7DI
Positive,Positive, A2WXEJDL2EJSS4
Positive,Positive, A2TLKBMFL0PM4G
Positive,Positive, A2S4ZIHHTNKJGA
Positive,Positive, A1XACV8RMUJ6D6
Positive,Positive, A6UE9VD7YWVCR
Positive,Positive, A1QLHMFAKZ059Z
Positive,Positive, AG80ZBTL2XDHF
Positive,Neutral, A2W128ZJIVBS2E
Positive,Positive, A29OLBZNSNZGJV
Positive,Positive, A2VX1O8X6VEPPU
Negative,Negative, ASOMB3C9NCI8H
Positive,Positive, A2KYR4DMEMNQ4Q
Positive,Positive, A1E8SJUN676155
Positive,Positive, A3EAK6UVLAQOQ2
Positive,Positive, A6BH7MS4RMTIM
Positive,Positive, A2Q2LM21L1R1AX
Positive,Positive, N/A
Positive,Positive, A3H6TDO24OKIPR
Neutral,Positive, A36663J80N5D8O
Neutral,Positive, A2Y08926SLZX32
Positive,Positive, A39U7A2KEE8S0J
Positive,Positive, A1NBA2B8RX1NIM
Positive,Positive, A160ZMWAVUGPZE
Positive,Positive, A1T1V8C3Z7JCKN
Positive,Positive, N/A
Positive,Positive, A3H78GPZ6IP4XR
Negative,Negative, A3SRB61R1VWR1P
Positive,Positive, A3556RDPSISQKS
Positive,Positive, A12OUHSMO2L0Q0
Positive,Positive, A3Q1VGLTLNLQ90
Negative,Negative, A3V320K0QQ3PER
Negative,Negative, A1HD6I8YQPCJA7
Positive,Positive, A2QQR8V1E0LBNP
Positive,Positive, A19AX4JLX5OT0U
Positive,Positive, A26N2Y1SEDTQHK
Positive,Positive, A1LSPNMHQG8PDN
Positive,Positive, A1PMORUFSMJFED
Positive,Positive, A1CF53C7HVR5W9
Neutral,Positive, A37CHYMKH7AVD5
Positive,Positive, A28SB19W735OIE
Negative,Negative, APY5WLXAGL9U5
Positive,Positive, A28QYMD5SNNB8T
Positive,Positive, A11AT2JLH0113E
Positive,Positive, A3VFO2CYCRCXZS
Positive,Positive, A2RGJ1LMEO4E4C
Positive,Positive, A3V6FQ71RSCHQW
Positive,Positive, AFQ3JJKH6PLGQ
Positive,Positive, A1T0CIDFDBG6NU
Positive,Positive, A1KEXYIPM7THCU
Positive,Positive, AT4MAOPU3QJCB
Neutral,Negative, A2LJU85EPURXSG
Positive,Positive, A33SLONG58QNDE
Positive,Positive, AKVJ2ZBW3M9AQ
Positive,Positive, A2INOFQ8BOGKB3
Positive,Positive, A6078Q4MB3AGZ
Neutral,Positive, A11KQOSY20QKM6
Negative,Negative, AEJ71H7JK9EZC
Positive,Positive, A1FDNPWW70GPPR
Positive,Positive, A35AHHH52Z2POB
Positive,Neutral, A1DQTSZ7PJAJ5S
Positive,Positive, A38J4D6TWRELAK
Neutral,Positive, A2GQS16NHRJGPM
Positive,Positive, AWTEIMVY5GBBO
Positive,Positive, A2ZNA2MJRD2TRI
Positive,Positive, A2B4DY0CA1ZROF
Negative,Positive, A1RC6W9HSGMJZD
Positive,Positive, A3GDCESCCJMNUL
Positive,Positive, A1G76XP8W43AMQ
Positive,Positive, A1ROY3M0S3GKX9
Neutral,Neutral, A1WKQSAXMZFMEK
Positive,Positive, A2JG963STQ7VEK
Positive,Positive, A2CF7TXXCLKWTA
Positive,Positive, A17C68HG411NJP
Positive,Positive, A2DG0A95M3RSD1
Positive,Positive, A26C3XKNYP6C6N
Positive,Positive, A3O31OVJGHIIO3
Positive,Positive, A1O2YKW9SQ2NZ3
Positive,Positive, A1SFIDXDTEYORZ
Positive,Positive, A1CO0GXU2A5EIE
Neutral,Neutral, A11QUWYNUXR6KE
Positive,Positive, AMCKSDRP6CR7P
Positive,Positive, A2BIHQV0U2D6BX
Positive,Positive, A2O70565VZ4ZDG
Positive,Positive, A3C8H4E4U1P6O8
Positive,Positive, A3NAM8NAF2NV1W
Negative,Positive, A30F2JF8FYUPSE
Negative,Negative, A3BXXMNQLKY318
Positive,Neutral, A1QWTYTV91U8I8
Positive,Positive, A1XEOAX8ZZUFWG
Negative,Neutral, A15ZLMYOME0W4C
Positive,Positive, A2ILRLWP0SY3FC
Positive,Positive, A1D25H5FW7R72V
Positive,Positive, A3WJNBWFGKH4W
Positive,Positive, A3ADFFBGGXHH1V
Positive,Positive, AO1FAJK7FZ3XV
Positive,Positive, A3E7QOYX5GWZ0U
Positive,Positive, A2OUS9A3FGWFJO
Positive,Positive, A1R588OB5VZZZB
Positive,Positive, A2NS7EXBL84C9H
Positive,Positive, AWH8SY4SWX2AC
Positive,Positive, A3TU2IGQH5K2KV
Positive,Positive, AJWFKROSCEFFZ
Neutral,Positive, A2DEAV489R8TSX
Positive,Positive, A1G7OCXVYEZ8NK
Positive,Positive, A18LYV504POKF4
Negative,Positive, A3BX352FYYT01J
Neutral,Negative, A3O0H3OJBAXFL6
Neutral,Positive, A3R6A5KMQWKXBW
Positive,Positive, A27GI2J12RJ6C3
Positive,Positive, A2ZQU2B05CQ17R
Positive,Positive, A2CAJG2817YEOG
Positive,Positive, A3DJLLOH0X4P4J
Positive,Positive, AHC26YZVY3JW4
Positive,Positive, A2HT8SRG782MD5
Positive,Positive, A101A5430IFSUA
Positive,Positive, A1HAK4KZQTTIIP
Positive,Positive, A16EI1FL7I516R
Positive,Positive, A29KMF10ZF10DM
Negative,Negative, A2VEUVJO6BH6R5
Positive,Positive, A3S03BFLPK1XVT
Positive,Positive, A2K7F8SOSBVGVL
Positive,Positive, A26UJABGDCD31S
Positive,Positive, A2HVJZO76H4NE9
Positive,Positive, A312CWYR2P8SXP
Neutral,Negative, AKS4F7LRRK7GI
Positive,Positive, A106GYEZAF82P9
Positive,Positive, A1E80PF7O91PHW
Positive,Neutral, A3SVZ4BQKT5V9D
Positive,Positive, A32TBRRI30IT93
Positive,Positive, A2HMLRSXTXRCMV
Positive,Positive, ANXXHOIMLNJHD
Positive,Positive, A2GIT4MXW79GCY
Neutral,Negative, A23Z8PIFQ5X1ZO
Positive,Positive, A2TM4Y2R62LP0J
Positive,Positive, A33EO4G9QM2C8K
Positive,Positive, A3M1GWC1E8AA9K
Positive,Positive, A3USOR1LCMUFR6
Negative,Negative, A2GJNGCR0OJY9Q
Positive,Positive, AUGHIE769LI0P
Positive,Positive, AAN7TJQ2M3NSJ
Positive,Positive, A2RQD50XZYTYC1
Positive,Negative, A2D5ZABLTOWAJ5
Neutral,Neutral, A3APFL6BYDSQRJ
Positive,Neutral, A3TYR1ALBZ2EU9
Positive,Positive, A356GCN28AAK5W
Positive,Positive, A1UND7DFFJH2JS
Positive,Positive, A1PKU278LYQM2E
Positive,Positive, AKPAVXT4P4SP5
Positive,Positive, A2EEHHE79BS93Z
Positive,Positive, A1C856120W1DJ5
Positive,Positive, A2O4ZV1D5GVSY6
Positive,Negative, A1K7TPBQZ6SE5U
Negative,Negative, A2P6GOSX196056
Positive,Positive, A207JLJTGLZLXZ
Positive,Positive, AI739WPVTPGBT
Negative,Negative, A24JD8GGS6OXU0
Positive,Positive, A3LBQ6DRZCO33S
Positive,Positive, A1BFUE0IKTNX7S
Neutral,Positive, A22KSJWBL4AVYG
Negative,Negative, APHOJ3KPWPYR2
Negative,Negative, ATLB8IIT21ZXR
Positive,Positive, A2E8HY5A2ISZHM
Positive,Positive, AC5RJDP0Q63YE
Positive,Positive, A149DW5G4O4IXN
Positive,Positive, A15IIU5X9K9UB5
Positive,Positive, A2CTRJHJJYCSVH
Positive,Positive, A2SAKBTBTR2BNB
Positive,Positive, A30RGJ6ML21AJT
Neutral,Positive, ABMCHXA6JTTR
Positive,Positive, A28R4TOGVLCGO4
Positive,Positive, A39E1YCXF470ZT
Positive,Positive, A3FFMAUAJN6CS1
Positive,Positive, A3THL1RH6J7DQX
Positive,Positive, A11I1I9QLMAM1A
Positive,Positive, A2O5NVTKADJ6NJ
Positive,Positive, AUS3C6TTX31JS
Positive,Positive, AJAKUGQ1974BB
Positive,Positive, AD2RCQ0YVU9CL
Positive,Positive, A23RV2X3JSQR1T
Positive,Positive, A93ZMH3LD23PZ
Positive,Positive, A1A8TTWBZXA31Q
Positive,Positive, A43O2VDD0JCI4
Positive,Positive, A2L6LGTCAO02FY
Positive,Positive, A2W40OKTZX68BL
Positive,Positive, A1Q6Y7PDR1S0G4
Positive,Positive, A3B8SJPM9PSYZR
Positive,Positive, A328MBABW3HF23
Positive,Positive, A2YLE4WDX7M7UW
Positive,Positive, AT2YOOHS6EEYE
Positive,Positive, A3FBOUQQWKO2T2
Positive,Positive, A3U8B5QNK6LQC
Positive,Positive, A2LOF372G8V0TY
Positive,Positive, A2HIM7KTI3YIAO
Positive,Positive, A21L1FVC3CNJ1M
Positive,Positive, A3H4AZRMJR72SB
Positive,Positive, ABVCJUODDKI6K
Neutral,Positive, AS5ZYG7TIWVT
Positive,Positive, A2C2QUUIATQ8FM
Positive,Positive, A22B5EYXZPEFEU
Positive,Positive, A1A7E4QK979JJ7
Positive,Positive, A1ASTMV15LXAV8
Positive,Positive, A28PG106JBWJ61
Positive,Positive, A3LPU0URTHS8XI
Positive,Positive, A10JJWBCL0LRPG
Positive,Positive, A38EE5W9QTT7WT
Positive,Positive, A3S1MSIKOZFORM
Positive,Neutral, A3PXHKMIZZMVFR
Positive,Positive, A33WACKS6ZR1WS
Positive,Positive, A2CHNUJPQ31CE6
Positive,Positive, A2LNWPJNJ6Z1VS
Neutral,Positive, A1ASWGSMBX5WMM
Negative,Positive, A30GRD9T7XWEDR
Positive,Positive, A12YRN8C7Z2J52
Positive,Positive, A1JCTQL7MSB9Q1
Positive,Positive, A2SGYR2P0C6LU4
Neutral,Positive, A20I1OSAT10LPW
Positive,Positive, A1BHU9R4U9NSKE
Positive,Positive, AFC7FZDDPQDIR
Negative,Positive, AXLYLQ469ULKQ
Positive,Positive, AEYCVV0N7FC64
Positive,Positive, A27SJPFJ79LLBS
Negative,Negative, A39TL43YPY0CCU
Positive,Positive, AZV9GQJ5FDXC3
Positive,Positive, A3AV26ZOEUIVD0
Positive,Positive, A13IVN6HXIUASM
Neutral,Negative, AOTFX85D0K2GS
Positive,Positive, A3IQHXND4KVO8S
Positive,Positive, A7BTQKARFLNX6
Positive,Positive, A1L1UAJJU9JC9G
Positive,Positive, AILEXO2WXLM18
Positive,Positive, A1PKEUMQASTG5E
Positive,Positive, A28HNWBMQ474C5
Positive,Positive, A24SRVT7BA2XFA
Positive,Positive, A1SKS5CEN3OO1D
Positive,Neutral, A1BJOHHLG0D965
Positive,Positive, A1CIVXXXF2MLM7
Positive,Positive, A3DG5C5VPMFMGV
Positive,Positive, ADIZQNWAF9MO9
Negative,Neutral, A1YCUWBZQGGW19
Positive,Positive, APX88XPBMBPW9
Neutral,Positive, A3T5HKVTN7MWFW
Neutral,Positive, A2372RSNXPXUYF
Positive,Positive, AB3K2KWBIIUQ6
Positive,Negative, A3PC5VIBZHNJJH
Positive,Positive, A1TFVBTIOJUW3X
Positive,Positive, AKMSOBX66QM8J
Negative,Negative, A1XWFGYX70RQM2
Positive,Positive, A1TMYGEK7QYLO4
Positive,Positive, A3FFFQ2N2ZKQ2U
Positive,Positive, A1RJW8XDJO6USX
Positive,Positive, A1U3OI79T5JCAR
Positive,Positive, A3T6VO4SZTS13Q
Positive,Positive, AX5H1A4UZM5I8
Positive,Positive, A1QAF91JKZP20W
Negative,Negative, A1ARSBVSFZZ3DZ
Negative,Negative, N/A
Negative,Negative, A2I5E9KP27JFZ7
Positive,Positive, A7J5QQ2IESY54
Negative,Neutral, A2B2T8AKK9FDVR
Positive,Positive, A17OMPEHHLXXJQ
Positive,Positive, A34XLNIOYH1Q3L
Neutral,Positive, A2Z8GKX4OGAUE
Negative,Negative, A25YEZEQG1ZPUF
Negative,Negative, A3RRNV5GDJ4SLW
Positive,Negative, A2UG41R3B3L1TT
Positive,Positive, A88MN0YF4UNG7
Positive,Positive, A155K12LJABWHW
Positive,Positive, A2Q6Z7S6HQ58NB
Positive,Positive, A26T1ZPDM2BP4Y
Positive,Negative, A3TGRR3NH0M83K
Positive,Positive, AWPGV9OROV3BU
Positive,Positive, A35TSTMG0TWNYC
Positive,Positive, A2UJEMZS6GCIOI
Positive,Positive, A1A755OQ5F3LR5
Positive,Positive, A1FKXBXVDSNPUB
Positive,Positive, A3NRCJI7SQALO6
Positive,Positive, A16O2D1ITVWSAQ
Positive,Positive, A2EW4C6SO8T99A
Positive,Positive, A1BBILHPJ11VAJ
Positive,Positive, A3EPPIULCRUQ55
Positive,Positive, N/A
Positive,Positive, ADUDP6PUDA2Z1
Neutral,Positive, AEW7469CTU50K
Positive,Positive, A1R0C8YM8L8YX0
Negative,Positive, AJJGMZAJQKSGD
Positive,Positive, ARJ4ZIXCFNOS4
Positive,Positive, A1XQV6RZ24PH1D
Positive,Positive, A1VYVX4JH813NR
Positive,Positive, A29BAB2J5MZA9W
Positive,Positive, ACHNZY4ETGAXT
Positive,Positive, AP4UAOY90P11K
Negative,Negative, AIT3DTQ8RH2RW
Positive,Positive, A1DBQHU8GY6VOP
Positive,Positive, A1UNH817X0LDZN
Positive,Positive, AD7DNY5RHJNXQ
Positive,Positive, AH6CE0TBDFMV5
Negative,Negative, A3L0MXBL9OYEOT
Positive,Positive, A1ITZY4PMBQIEC
Positive,Positive, A10CNM9M4I7XBV
Positive,Positive, A3SH8G8N8QEZSU
Negative,Negative, ADIJDI127SPKB
Positive,Positive, AIOSRIL3ALHLQ
Positive,Positive, A2F6WPKTBO6AC0
Positive,Positive, A378VX7AL74ZLG
Positive,Positive, AMZNJ4D08TI2T
Neutral,Positive, ADKHUP0QFQ5MB
Positive,Positive, A3DF1W8ZQIQVY1
Positive,Positive, A24E8E5ALQ7OX6
Positive,Positive, AA9LF5TEQ6EJ3
Positive,Positive, A1MM1ERPTKGMQP
Positive,Positive, A2KOCBSVN1OY96
Positive,Positive, AN8MUT50MVLJJ
Positive,Positive, A2R0KL517726MT
Positive,Positive, A26UV2OE0J1G36
Positive,Positive, A3SOW6FQJRT9Q7
Positive,Positive, A2O5GTJJ4MCVSA
Positive,Positive, ADVVUS1O4ERE
Positive,Positive, A38M3APSAB7TLO
Positive,Positive, A2KR9W5J833ISF
Positive,Positive, A3A7EQN35M6O35
Neutral,Positive, A38GW8DVSH5R33
Positive,Positive, AK18V47JEXZE8
Positive,Positive, A1LETUC2OGEAGZ
Neutral,Positive, A1VA8O7VZ26701
Positive,Neutral, A24HA33E6R16CV
Positive,Positive, A32BUJ6TVK9XTS
Positive,Positive, A1A3TFZH2WRF7S
Positive,Positive, A1OBZ5V2HKJLLK
Positive,Positive, A275O3MZ33FKU8
Positive,Positive, A16TRKNYOSR73Y
Positive,Positive, A2OZVYMPL00JQF
Positive,Positive, A1PXNHNW9N1H6D
Positive,Positive, A3D7VU50F6S6K8
Negative,Negative, A2PXX8MVEIQM5Z
Neutral,Neutral, A1IIW9C4A5DTDR
