Actual_Result,Result,id
Positive,Positive, A1KFAY7HLC27XW
Positive,Positive, AWKPH0JZMU4CH
Negative,Positive, A2THVEP7OOCJ42
Positive,Positive, A5FS4BBSF0TSY
Positive,Positive, A12LX3W1VKX9Z5
Positive,Positive, A2CT22M8X0Q1MI
Positive,Positive, AG9YD946I9HIA
Positive,Positive, A2ZUWYVZ9ATCE0
Positive,Positive, A1JV1HEEFCOEFS
Positive,Positive, ANDBM6FL3R4EC
Positive,Positive, ACLKEAJ3BWW07
Positive,Positive, A24FRAS4J5BA0E
Positive,Positive, AVHXOZF1NMM3A
Positive,Positive, A3QGLG7WP7KO82
Positive,Positive, A3BP2X6VFUSS5R
Positive,Positive, AHH1G743VU5SZ
Positive,Positive, A2Z80PCUG4FVVR
Positive,Positive, AXMFZBD96CA3M
Positive,Positive, A1KQ60X6WHJWU4
Positive,Positive, A35U9GKIOZ10WD
Positive,Positive, A12SWM37HX5WRI
Positive,Positive, A2LD6RFY2JKDV7
Positive,Positive, A2S8DMW79RCSHZ
Positive,Positive, A2Q8SK5TTM9OJJ
Positive,Positive, A2YVILV95EI6WI
Positive,Positive, AP875T3V8HXUI
Positive,Positive, A2LMDM71Q697SS
Positive,Positive, A2I6O3SYDQO39E
Negative,Positive, A3NFIZDD8AY5BD
Positive,Positive, AAKABZA8EP3H2
Neutral,Positive, A1ILFY71ORFGIC
Positive,Positive, A2YKHFF4OJBH43
Positive,Positive, A35RC6MDP6H7M6
Positive,Positive, A1EDFNJY80W8WS
Positive,Positive, A2TKNSS6CN9W8Z
Positive,Positive, A22KG5TEKASDIZ
Positive,Positive, A10O6KPQVFRAGL
Positive,Positive, A67PV69FYC14A
Positive,Positive, A3RX9AIX3C4NOI
Positive,Positive, A11AF6AKO071RZ
Negative,Positive, ACG8ZVSBUR1BL
Neutral,Positive, A99V0AEF0JW4K
Positive,Positive, AVDQ2XYDEGQ0C
Positive,Positive, A1JB5RGO2RPBY6
Positive,Positive, A1ZGVWCFF0NC3H
Positive,Positive, A1LEKUOI954MGF
Positive,Positive, A1R13IQ5NNB3AN
Positive,Positive, A2XZ855BI4K3EI
Positive,Positive, A3ENOADXQXEKBV
Neutral,Positive, A36Z2WORF8Y6WX
Positive,Positive, A31WDKMUK7RHR9
Negative,Negative, A383NQIXRE6PCO
Negative,Positive, A27XO2EPFXYBOD
Positive,Positive, A1G812Z20IZY19
Positive,Positive, A24803JE9WJJUU
Neutral,Positive, A2HVP1YKMVB6R8
Positive,Positive, AU9Y4SINAS9YC
Positive,Positive, A1N8X4T6FZOB0G
Positive,Positive, A3PLH9188TIPAO
Positive,Positive, A23SU04TO284OM
Positive,Positive, A365SJAHGU949D
Positive,Positive, A3NYFZ92OOXOHY
Neutral,Positive, A2YDFSG1HCYPR0
Positive,Positive, A1L3E37O6MPC5L
Positive,Positive, A1MRLJGRZHWJKK
Positive,Positive, A39R7VG3DPS6JL
Positive,Positive, A3M2YXEQ019N2D
Positive,Positive, A2H3NIWIZGQBX1
Positive,Positive, AX87GLLX0E5N6
Positive,Positive, ABVK7YQNVTOKW
Positive,Positive, A2QITA7CFWKDR9
Positive,Positive, A25Q5UK37HGBEM
Positive,Positive, A36S1PHCM7T496
Positive,Positive, A2ZLEURAC27R67
Positive,Positive, A18F6ISL9NDPQ0
Positive,Positive, A3HLDGMEHRMJDY
Positive,Positive, A2LXBNT98OMW8X
Positive,Positive, A2NM1POGYQKEZ5
Positive,Positive, A2N8K9510IEYRO
Positive,Positive, A59KPY7OTDW52
Positive,Positive, ARHKUKMGXN30O
Positive,Positive, AFP1KB8S73VEH
Negative,Positive, A3SWZR1FN4G6GH
Negative,Positive, N/A
Positive,Positive, AIQWMQ4JWKZ3T
Positive,Positive, A5AHNBEE928YO
Positive,Positive, A1P49Z6GMIZ1QA
Positive,Positive, AN0TUEK4I3K1G
Positive,Positive, A2KM1O4MUP3C4W
Neutral,Positive, A2J9PS7427D8XY
Positive,Positive, A149KRZ27K6X9D
Positive,Positive, A3AG5QAT8L0I3R
Positive,Positive, A1514GSKSFOPBS
Positive,Positive, A27UJ020JG54G1
Positive,Positive, A30G6ZXUN4W0G1
Positive,Positive, A3IEJLL3E97UEA
Positive,Positive, AKSYXG8UHAPT
Positive,Positive, ADHRBSEZ86DQ8
Positive,Positive, AI4Q85NCJIHA7
Negative,Negative, A38HBWPCALBKLG
Positive,Positive, A2QB5V4N5ST7DV
Positive,Positive, A3FKMY7II1TVS9
Positive,Positive, A3AD55RXDFMY59
Positive,Positive, ALQXSMX57II8Q
Positive,Positive, A96F5B76YN37I
Positive,Positive, A34XE6BC2UL2XK
Negative,Positive, A26EH9GQPCD9G
Positive,Positive, A1HLGBLHPF8NBA
Positive,Positive, A8O4ORJ8H9GL3
Positive,Positive, A2IRCGU02G0RG5
Neutral,Positive, A1AK3VOQ41EKA9
Negative,Positive, A281HLZP00I3PJ
Positive,Positive, AF3TSOU0908GV
Positive,Positive, A2LF4MHDRH9EGB
Positive,Positive, AP45U0HTF51HR
Positive,Positive, A1RJ9NWQO26JRT
Positive,Positive, A2SGFMARTWXNA1
Positive,Positive, A3BPSK464PMVOB
Neutral,Positive, A37TWEWDZ9VOHY
Positive,Positive, A34NNEF8QXKLJO
Positive,Positive, A2Z91C1BRTSNJ9
Positive,Positive, A3BJ45B7SPFDFK
Neutral,Positive, A32TJMA1U8BGBC
Positive,Positive, A28PGS2YT50031
Positive,Positive, A2T414T54X8A12
Negative,Positive, A30MEA8JJ0K37H
Positive,Positive, A2AZOBF45HJ3S0
Positive,Positive, A1LKFGYVQ9I4A6
Positive,Positive, AKOYBDDBN943
Negative,Positive, A350VC4GN1CT5H
Positive,Positive, N/A
Positive,Positive, A1YX71PR0W6PU5
Positive,Positive, ARSUE6JJ8QL4
Neutral,Neutral, A1RFHXZAQM1RFF
Negative,Negative, A1AO68A3NAC3N1
Positive,Positive, AOD6SI4CEXXYD
Positive,Positive, A1QJYBZUVHX87O
Positive,Positive, A2RP406W1EJWT1
Positive,Positive, A20BLIW4IV2AWN
Positive,Positive, A37KPN66F10JP9
Positive,Positive, A1BWAOZDXIIUKH
Negative,Positive, A3GOLFDJ1193UH
Positive,Positive, ABC711B1COBY6
Positive,Positive, A3VWKP1PKURA8O
Positive,Positive, A27UYCNBTVMYCR
Positive,Negative, A3TAWFJQIZMYVV
Positive,Positive, A6KAYWEIHG0TV
Positive,Positive, A3JS331R4TEBB8
Positive,Positive, A1M9RL780M4XL5
Negative,Positive, A1C1IDY1W1BFMU
Positive,Positive, A14DCSC4JUAAV8
Positive,Positive, A2122NZ6NFE0W9
Positive,Positive, AUWADGH36VEQ3
Positive,Positive, AOBPJ3DRPS6GV
Positive,Positive, AL7S1FUDF1EW8
Neutral,Positive, A1SG8TU7IB6QKD
Positive,Positive, AQ2D9OQVL4QJV
Negative,Positive, AG4DJTAZOWZQ4
Negative,Positive, A1EEUZKCQABMS4
Positive,Positive, A2R2OWMBCK9NNB
Positive,Positive, A22Z1SXRN9HGYN
Positive,Positive, A2WNH3H0HK72BR
Positive,Positive, A1VEHEH3CN8LPG
Positive,Positive, A3NK4OT0GQGWC2
Positive,Positive, N/A
Positive,Positive, ASGMPB8EUD5DN
Positive,Positive, A2ZCS0WMZVXZ9P
Positive,Positive, A7X1FOYF87HGT
Positive,Positive, A38LTLIICM3QZR
Neutral,Positive, A1K3RXSTACF2HI
Positive,Positive, A13AZ6US51ZT3V
Negative,Positive, A3HXN7Y87IBTWP
Negative,Positive, A1MXJ039QEAUFX
Positive,Positive, A3TRV1IG0M1PHK
Positive,Positive, A2H3EGGD4AX6IC
Positive,Positive, A1Q4W3VU94NOBA
Negative,Positive, ABG4EWFPZ5ICN
Positive,Positive, A3LW16Q2UVQVBW
Positive,Positive, A1HNU6F9Z4639I
Positive,Positive, A1DJ9VLQXP0JN6
Positive,Positive, A2W5BKBUOSS2AZ
Positive,Positive, A33PGZ0CQ5DYDV
Neutral,Positive, AZQCWXP7WFBH7
Positive,Positive, AK0VJ17FXADX5
Positive,Positive, A235OM3LWM5AT9
Positive,Positive, A102OTDHMARPG1
Negative,Negative, A2ONQ06NT2WCE6
Positive,Positive, A25LQSCYBBRBPZ
Positive,Positive, A1LBWE2GMNAKVC
Positive,Positive, A3R16ET5GL620O
Negative,Negative, A4UO6G8PPGJJ4
Positive,Positive, A1L0VF7N102BD0
Positive,Positive, A23OSTS8S82KH9
Neutral,Positive, A20M3XEW35A29J
Positive,Positive, A2VA3O4129FWVS
Positive,Positive, A1K5LVT31CG1IH
Positive,Positive, ASUHLF9DLWIMX
Positive,Positive, A7N8D0GE1M31D
Positive,Positive, A19PE8BOC5UHQP
Negative,Positive, A24JOTETTS7HRC
Positive,Positive, A2619S1DYXG6PU
Positive,Positive, A9KG0HRPD7UDA
Negative,Positive, A1RIIAGO3DO47J
Positive,Positive, A2H77CS9MX5AMD
Positive,Positive, A3KA0BUBOYGVS9
Positive,Positive, A3K7K1TQRTHHSJ
Positive,Positive, A2WN0GMMFS8M8F
Positive,Positive, AXKIWI7TSW4FA
Positive,Positive, AITTUB5B2DFCH
Positive,Positive, A2WADHJJ3CX3PZ
Positive,Positive, A2WQNM3SUHEUV2
Positive,Positive, A3CQB6JZQD02XB
Positive,Positive, A5PJWQY0GBR75
Positive,Positive, AW3KYUMSETLJR
Neutral,Positive, A3OF8VL2A24ZSB
Negative,Positive, A39TJVON24RE7I
Positive,Positive, A4WQY4M7UH80L
Positive,Positive, A22GLJCZ5RJ6FG
Positive,Positive, A1P241WPP93KSY
Negative,Negative, A11ZG3E3VAMK0S
Positive,Positive, A3DOAX9CPACXZ5
Positive,Positive, A17R8YN6V7ROAA
Neutral,Positive, A1HABNS55FB170
Positive,Positive, AZW9L9CZMW92R
Positive,Positive, A4444PUH69E0K
Positive,Positive, A1C40YT3JL1QR2
Negative,Positive, A3I5CSXYLYCPZU
Positive,Positive, AQSLM1KM2QTH2
Positive,Positive, A21HX3J90RN9WZ
Positive,Positive, A3PTYEY3G5B4B7
Positive,Positive, A1I13I4OYI1W8D
Positive,Positive, AYVTQJEQATXRI
Positive,Positive, A2MZI978YSHFX4
Positive,Positive, AZ56AMP9B2IHX
Positive,Positive, A225M3GAYN01IG
Positive,Positive, A1B5W95RC4FXDK
Neutral,Positive, A2CC31TPNVUQUU
Positive,Positive, A7J1A34ZUOP1B
Positive,Positive, A17INU4X2A4MSI
Positive,Positive, A2DIPQNCWKOYY9
Positive,Positive, A18PZ13ADUAXM0
Positive,Positive, A5WU6HHZW69I1
Positive,Positive, A1QUPQ8VI212OK
Positive,Positive, ASJKMZ1SIS8RF
Positive,Positive, A27CK1O95WL8SM
Positive,Positive, A2EQQ5WNAO9X8C
Positive,Positive, ATHWZ96OEW5NP
Positive,Positive, A1W0X5VLJUY1J1
Positive,Positive, AP6JW0FP2UUXY
Positive,Positive, A1S7UNI8ZIDWZL
Positive,Positive, AL0PNGW341YUZ
Positive,Positive, A3T0RIYZOZBPL7
Positive,Positive, A1I6ICEIWYF5H0
Positive,Positive, A39KW3UOYNDWS9
Positive,Positive, A20IU6Y8GPDRLZ
Positive,Positive, AAYPNKBSZVUBZ
Positive,Positive, AGIMY7MVB62EJ
Positive,Positive, A3FF7P0PXKA0V9
Positive,Positive, ALRYI3XFSB9PC
Positive,Positive, A265CA7CZPYQ65
Positive,Positive, ABXD6KIEU9EEY
Positive,Positive, A30BSCJWJTFUCI
Positive,Positive, A11Z9D1GDY9NIC
Positive,Positive, A14C1ATPQD4DY7
Positive,Positive, A1QFIIJNJAFU8E
Positive,Positive, ASLWHELQB37FZ
Positive,Positive, A2TC6WBQ2GS0XI
Positive,Positive, ANROY98W616LW
Positive,Positive, A3UOV5N6IFMPPG
Positive,Positive, A2HFFM2OOAEDRK
Positive,Positive, A1S56PERRQBJXQ
Positive,Positive, A29RAOOQ1C85FG
Positive,Positive, A1HX74WXDX8JU6
Positive,Positive, A3EZ713Q0W2J6K
Positive,Positive, A26CYVD77XP8XM
Positive,Positive, A2PTCGRNYAH4ZN
Positive,Positive, AIK4XLEHLZ1TJ
Negative,Positive, ARPKAT2Z0AAJJ
Positive,Positive, A3F9G2OBBIPCVT
Positive,Positive, A2WMUANL6DU6DS
Positive,Positive, A3SKGJ8KVUNYUE
Positive,Positive, A2UZ7NDGFGI6AS
Positive,Positive, A2DWIJF8OI8Q14
Positive,Positive, AW9I6Q8BA2FJM
Positive,Positive, ARQJF9YZUSZPI
Positive,Positive, ATVWIDE2SFHOB
Positive,Positive, A1X53FN7UMMRU
Positive,Positive, A3B5QPCH18J8V6
Positive,Positive, ANUXQNIOBGC81
Positive,Positive, A38VKTWOPOF3X0
Positive,Positive, A21DH44P649EB5
Positive,Positive, N/A
Positive,Positive, A2BG4K6KD4B3EQ
Neutral,Positive, A1ZHOJS8V13A9J
Neutral,Neutral, A3SXAHE1UZCMNF
Neutral,Positive, A19BODHXG3LL55
Positive,Positive, AVLALLFRML1D4
Positive,Positive, A1HEEWIJD0XDO1
Positive,Positive, A32BUJ6TVK9XTS
Positive,Positive, A3VT6G8TOSEX33
Neutral,Positive, A2XNI2G3RUWJ35
Positive,Positive, A149DW5G4O4IXN
Positive,Positive, A36KM2OG1Y9NGS
Negative,Positive, AP6OJ0JRQ3M76
Positive,Positive, A1NZQZ49XKOH0Z
Positive,Positive, A1C7U2JM39BS28
Positive,Positive, A16S1Q8S22KEVS
Positive,Positive, A3T4K8INC0EAFG
Positive,Positive, A1ZNEMOA8GXCJO
Positive,Positive, A6K5DB2QHTADS
Positive,Positive, A5A2URQBFARLT
Neutral,Positive, AWA3CGNN7GR52
Positive,Positive, A3TT6DV9093IFJ
Negative,Neutral, AW9KQLRQ0S6TO
Positive,Positive, A2EUQXRG9JQ3KK
Positive,Positive, A37JIQA7HGH05W
Positive,Positive, A3SRVXT1VCTCRR
Positive,Positive, A1EUVLVPH2S8Y9
Positive,Positive, A2L2N80Z7BJV9S
Positive,Positive, A2CDPBOIFPL7CI
Negative,Positive, A28GCWE4TX4181
Positive,Positive, A1K46B8FN58586
Negative,Positive, A2TMIG9ZVHXUQ6
Positive,Positive, A3C6WR04YQ4H3Q
Positive,Positive, A2O82NRZ0CUXDP
Positive,Positive, ASDBPQRIPKHCH
Negative,Positive, A1GTM94MXB0HTW
Neutral,Positive, A7HJ52LLCND8G
Negative,Positive, A2DSTOEI6J2J9
Positive,Positive, A1UEA3IKU70U7Y
Positive,Positive, AY7TAFU06CRZI
Positive,Positive, A13E3W6T6CU1O5
Neutral,Positive, A321LCTX8ZPM63
Positive,Positive, A150UYJPK6KBKO
Positive,Positive, A2TGMISTTIAXW7
Negative,Positive, AIJEDYHWAVYX7
Positive,Positive, AGDJ9YFCFEGGW
Negative,Positive, A1N7AKWABH3YNU
Positive,Positive, A10ULGD47A9CW5
Positive,Positive, AGA0EBLWHJIM1
Positive,Positive, A2OEAH8SO82XE7
Positive,Positive, A128HCUCW80BJ5
Positive,Positive, A1S4IKR2GAOJFG
Positive,Positive, ATIUAK2M7ODWM
Negative,Positive, A9ENNTB98DKDE
Positive,Positive, A3PJIR8IBTXJKX
Positive,Positive, A3U0SB6VSICWAT
Negative,Positive, A1PCA0MQ5S6U41
Positive,Positive, A2TMWUWLZ2QIAO
Positive,Positive, A3ILJUAT08YPXV
Positive,Positive, A3AUCOYET1ME5E
Positive,Positive, A1EBL4FNVLDE6W
Positive,Positive, A2N5573XVKCOT2
Positive,Positive, AJ6655BK9JNQQ
Negative,Positive, AIK86NYHEV8D4
Positive,Positive, A30FFOE8GYS3AC
Positive,Positive, A2UDIMKC1TT23L
Negative,Positive, AQ05D4A7A2MDO
Negative,Negative, A1NPO5W8ONX2CZ
Positive,Positive, A335X41HX7WLS1
Positive,Positive, APX88XPBMBPW9
Positive,Positive, A2V5R832QCSOMX
Positive,Positive, A39CJSXECHJVXP
Neutral,Positive, A2LOAPXGXUK0GV
Negative,Negative, A3W3QU3KAZ560S
Positive,Positive, A2JIQ0ATYPWQQ2
Positive,Positive, ACEFE3KBZ1V7A
Positive,Positive, A17Y465UXZOJE3
Negative,Positive, A3NGJ6PJF8CC5U
Positive,Positive, A11TRZCHCRELSJ
Positive,Positive, A8CH4EG12XT3U
Neutral,Positive, AUIATAY1X9F4
Positive,Positive, N/A
Positive,Positive, AIIQJI04GQQHX
Positive,Positive, A2SPI5WNZLOJ2U
Positive,Positive, A2LMM7ZQ35U44L
Positive,Positive, AMTRRUUXT3TUB
Positive,Positive, N/A
Positive,Positive, A1HZRYPIKZ646Z
Positive,Positive, A2VPQFYMZ0KYRZ
Negative,Negative, A2CFXMSSHBXQOJ
Positive,Positive, A1QWX90TYFQ3Q4
Positive,Positive, A1ZGGPEVTDZBPL
Negative,Negative, A2KK6A8RH03TAQ
Positive,Positive, A2KZ6OFM8WL0QL
Positive,Positive, A7Z3DJOR2NJNN
Positive,Positive, A2032YC2PRGNSR
Positive,Positive, AMN9LS55T8SK7
Positive,Positive, A1N3L0BHAVBAN2
Positive,Positive, AD6QAY4MXP85V
Positive,Positive, A20KJABXJLXG9G
Positive,Positive, A36GYTMITL914P
Positive,Positive, A2BJ5O6142KCOU
Positive,Positive, A1TQCJYIEEW91S
Negative,Positive, AJDM773VDFYP5
Negative,Positive, AV6FKIKIAP0B0
Positive,Positive, A3OXSTEL9YEEKF
Positive,Positive, A3KFOJ8RK08LVK
Positive,Positive, A36BTUMPDK60ZZ
Positive,Positive, A20ZZGK1DGP2FS
Neutral,Positive, A25YYPDZKVROHH
Positive,Positive, A27SZVMWA0NAH2
Positive,Positive, AOEHIF9XW6WGF
Neutral,Positive, A2BZQTN54O4EQ0
Negative,Positive, AD7WIB2CJ3BWY
Positive,Positive, A2PDATSJ0MDA8
Positive,Positive, A286352O8HWXNB
Positive,Positive, ABX3FLF2DZ4AW
Positive,Positive, AL3YLHG1ACQ0A
Positive,Positive, AVOZTAJTXSY8T
Neutral,Positive, AV94OTJ9OU7WC
Positive,Positive, AIQH9J1VI3NTR
Positive,Positive, A28TP2SY58MGX9
Neutral,Positive, A39KQ79Z8XLFU7
Positive,Positive, A1UL60XQBCPRDO
Negative,Positive, AH1E51JMQY635
Positive,Positive, AJM6LTS1IRQFQ
Neutral,Positive, A1QHD0WARZOKY1
Positive,Positive, A23E4MD9TPVXE8
Positive,Positive, A3V44NO7097P45
Positive,Positive, A1SAMZ3JPMT35C
Positive,Positive, ATZRWCCLAZ9ZK
Positive,Positive, A13X9D5L73EMH2
Negative,Positive, A2GR7F0SYBBSM8
Positive,Positive, A1MJ4TLNGMJHRR
Positive,Positive, A1O0JD6LQ6ETY4
Positive,Positive, A2JJ7QH330RZKB
Positive,Positive, ASKECTKA540B8
Positive,Positive, A1QHKKF38F40W6
Positive,Positive, A36X35PXYDZCB4
Positive,Positive, AP1TIDH52AZE4
Positive,Positive, A2W57L6XM1P97S
Positive,Positive, A97F49PD723BL
Positive,Positive, A23HMR2JAPYMBJ
Positive,Positive, A2PON151PTK0TM
Negative,Negative, A1OFBDGM1IPVS7
Positive,Positive, A26WIVVLVDUJER
Positive,Positive, A2N2YF1RLW4T0S
Positive,Positive, A2ROBO96G69ABZ
Positive,Positive, A1ZN74QQV1X17A
Negative,Positive, AL3XH7RNN03IQ
Positive,Positive, A1KPVWC73OKQFO
Positive,Positive, A17X5Q6WBNY9MC
Positive,Positive, A3HB7HP4SRLAFJ
Positive,Positive, A1X255T20XYPM4
Positive,Positive, A2IVIS95096YJK
Positive,Positive, A9J43P3DAUW4Q
Negative,Positive, A3S2VF6XNTJQLI
Positive,Positive, A1RRZJCEAUPK43
Positive,Positive, A3VQM6PXHD4CF5
Neutral,Positive, A3LXJU6GI4Q4GE
Positive,Positive, A3H2UTD6AR396E
Positive,Positive, A3TTVTFZ2G4FEX
Positive,Positive, ALLYX4ATN0U1N
Positive,Positive, A2W2Q9Y8RDKV8L
Positive,Positive, A3PFTA1Z6BDQ0V
Positive,Positive, A3O1XMWIZ7Y40I
Positive,Positive, A2S5870Z8ITCZ5
Neutral,Positive, A1QRFZ1W3XKOOF
Positive,Positive, A1AUCCK0NUH0LE
Positive,Positive, A3HBX76MQIJA9Y
Positive,Positive, A11IS5O9BGZY4G
Positive,Positive, A1Y1FW61HDHN48
Positive,Positive, A3BVIZDJ2L9U23
Neutral,Positive, ADD5BDU4SPBD5
Positive,Positive, AHDX1ZGRPBKZE
Positive,Positive, A2BT5XUUB8WR5T
Negative,Negative, A2NQ9M97S8DSBD
Positive,Positive, A87HUARTR4NLT
Positive,Positive, AB1WWK728PBXZ
Positive,Positive, A1SPYTZV4Z1RQS
Neutral,Positive, A1XM50CCC518AI
Positive,Positive, A2Y0V2PYZ2A9XW
Positive,Positive, A9DSFC9AX129Q
Positive,Positive, A390UGZOWOE9GN
Positive,Positive, A3VGQ4IHH6NJ3K
Positive,Positive, ACTLMCW37XVPC
Positive,Positive, A33BX1BKBAQB9O
Positive,Positive, A1JP961QL98LK5
Positive,Positive, AEFBOJASJBJ9D
Positive,Positive, A303F6KTGRRH1T
Positive,Positive, A2ASGC8PO9D72T
Positive,Positive, A2MYXTWWTKNKYV
Neutral,Positive, A2D29OS9ARG6X7
Positive,Positive, A2VA2RCUWTBHP3
Positive,Positive, A3Q1VGLTLNLQ90
Positive,Positive, A2MOUT002670O0
Positive,Positive, A32IWHU4TUEQZR
Neutral,Positive, AMDOLNMQLHXA7
Negative,Positive, A2LB86SVX3NDV1
Positive,Positive, A1QGCQ1LTI3VEU
Positive,Positive, N/A
Positive,Positive, A1SD2YAWOKTLIW
Negative,Negative, A1SB2Y4WXIKG2H
Positive,Positive, A176P8V8DR6GYB
Positive,Positive, A27UHMU79B9S6E
Positive,Positive, ACSPLPK26EJ0W
Positive,Positive, A8E63T4JRICXB
Negative,Negative, A36UJ5K1AECW3F
Positive,Positive, A22BQ62AYF2V9N
Positive,Positive, A2CYMUVBDGBN06
Positive,Positive, A31I41K1J8BUSJ
Positive,Positive, AZWZPBRKQ2NZK
Positive,Positive, A3JMBK32L3XXCR
Positive,Positive, ARKUCGEC6LHRG
Positive,Positive, A2245J0YNO975U
Positive,Positive, A2KYAGNSK217C9
Positive,Positive, A3KN6JAZS49Z36
Positive,Positive, A2F6EABRCIIFK
Negative,Positive, A28XIAX7YN2X72
Positive,Positive, A37HJX6C0DQRP1
Positive,Positive, A17CF9OT0639S5
Negative,Negative, A1DCLTNO95IBAW
Positive,Positive, A3HKBTSWF8KW3D
Positive,Positive, A1G4KSAZFW404I
Positive,Positive, A34FGO8863IUC3
Positive,Positive, A3IIQRWXPKM5ME
Positive,Positive, AEL6ASMFAUHKH
Positive,Positive, AWNHPI8BCGE7F
Negative,Positive, ACN0IF3WORJZQ
Positive,Positive, AP0Z08F1S9JT
Positive,Positive, A2MSEA16IJ441L
Positive,Positive, A3FFFQ2N2ZKQ2U
Positive,Positive, AVXA4QX0RPYID
Positive,Positive, A19SGS858VVK5E
Positive,Positive, A1YVFSI7P99A9D
Positive,Positive, A1RK8B9C95HE1N
Positive,Positive, A3JLUSGFK9TYW9
Positive,Positive, A2TQUGCALNLJZB
Positive,Positive, AQDWF2P9AEED4
Positive,Positive, AJ7VVCALVT8KP
Negative,Positive, A2VHPTWJ3G5AEL
Positive,Positive, A7SK1KGCGG8AX
Positive,Positive, A1PYFQW3ETVB0Y
Positive,Positive, A1U0Z63B83EMJG
Neutral,Positive, AFP43JEWE6V2S
Positive,Positive, A2M5J4IKYBPULM
Negative,Positive, A2XREVM70GH075
Positive,Positive, A1W3ODBSP5P7FR
Positive,Positive, AEDAHR4AI1VZX
Positive,Positive, A2G7UNAT6Q04US
Negative,Positive, AIUR2Z8HQMNSS
Positive,Positive, A3IZRDMST22OH6
Positive,Positive, ALMSWFGYN9Q6I
Positive,Positive, AWQYD07PZ0K9
Positive,Positive, A2GWPFUVJ6ZV3I
Positive,Positive, AIGF9NBBZ1I5
Positive,Positive, A1UNPLO1U9QEPK
Positive,Positive, A3C00N4UHA5XYX
Positive,Positive, AXF5Q55RD6TIY
Negative,Negative, A25YEZEQG1ZPUF
Positive,Positive, A3T6OJAFE1SFSM
Positive,Positive, A2L4M7HIOCSDTK
Positive,Positive, A019330439JV4J2D53YKC
Positive,Positive, A5S99I7R7ZAC3
Positive,Positive, A1CI4VFUBWZSY0
Positive,Positive, A2GVSE7PR5XPI0
Negative,Positive, A3JGCTQT4H9TSS
Negative,Positive, AFRV8T2W8NR1U
Positive,Positive, A24Z0KZ5F70AD5
Negative,Positive, A3UYJO1CD07TYA
Positive,Positive, A3CWJID774RQ2W
Negative,Negative, AV260MEAQ3TMH
Positive,Positive, A125DN9DZ8VT2U
Positive,Positive, A3L9D5B68P27VG
Positive,Positive, AHAKFM04JIWT
Positive,Positive, ANV1YXOYF54HP
Positive,Positive, A1FAH0GTZ8XXUT
Positive,Positive, A18NL6XSSFLPUZ
Positive,Positive, A3GUMWGYXEDSVV
Positive,Positive, AGU5O5VDX3ZVJ
Positive,Positive, AL01P5HW0VKF3
Negative,Positive, A1LD0S2X29PG7H
Positive,Positive, A8Z8SPNETHWH4
Positive,Positive, A220RDLB1DXJGO
Positive,Positive, A3W163XWZJ6QB8
Negative,Positive, A2SFTLEXDV80RS
Positive,Positive, A1FEEUB391UHSU
Positive,Positive, A3I4RA1CHLNRYZ
Positive,Positive, A2U7GU8FZ7CAZ3
Positive,Positive, A2H3Z3NB7C7JDA
Positive,Positive, AXGW480Q5PS05
Negative,Positive, AJJGMZAJQKSGD
Positive,Positive, A9ONVV0OTWASU
Positive,Positive, A3AODQ8WGF2MA2
Positive,Positive, A2SAKBTBTR2BNB
Positive,Positive, AGJDIJRX16Q
Positive,Positive, ARU6H0A5H54K8
Negative,Positive, A3IMPDF5XMQF82
Positive,Positive, A36GW51WPB7AVK
Positive,Positive, A27MX9HB8J07KS
Positive,Positive, A21BTEB55W1B97
Positive,Positive, A2FRZVL8B1OE9R
Positive,Positive, A1Q3F8ORCA0QSP
Positive,Positive, AAR4OFDSGCNHP
Neutral,Positive, A2NYEGQ6X3BQSM
Positive,Positive, A1DVCCWBQQPOSB
Positive,Positive, N/A
Positive,Positive, A1F40XPLRRIRIF
Positive,Positive, AXBC52UXVOIO0
Positive,Positive, A30L6QHD06W4QK
Positive,Positive, A2A3FWPI2LTHS7
Positive,Positive, A37AEEF1B0GHAR
Neutral,Positive, A2XEKYS8XHL662
Positive,Positive, AXWPSKJO0YNBR
Positive,Positive, A3VRC6LQ94PHS7
Positive,Positive, ARVMHX3555I0T
Positive,Positive, AD4A426DZ92E6
Positive,Positive, A2NOJ3PAZXOSVL
Positive,Positive, A1PXNHNW9N1H6D
Positive,Positive, A3HBLT44POAVBA
Positive,Positive, A1WAG9HXRA9XHS
Positive,Positive, A2P3L11ZTDAQGH
Neutral,Positive, A1MQESL5LGOKZW
Positive,Positive, AJV985MKGCIQ0
Positive,Positive, A1O6M06LP0WQG9
Positive,Positive, A3QA3HK8CSEG06
Neutral,Positive, A27Q14W9UVVS0F
Positive,Positive, A2SWEL0DNW00Q2
Positive,Positive, A1O5O6X3GUFS2Q
Positive,Positive, A6E0BL3TTPOEO
Positive,Positive, A2BCXOGVJAE3DR
Positive,Positive, A1EQQIK6QU4JAH
Negative,Positive, A91UMWAEVIQLW
Positive,Positive, A13FZAO8LGYOJJ
Neutral,Positive, A9PHT3BDB9753
Positive,Positive, A1P8THQTN4BIOM
Positive,Positive, A3CBJVPH9PQOO6
Positive,Positive, A2XD768OPAT4YQ
Positive,Positive, AEYZG3EZKHOSJ
Neutral,Positive, A3IMEDHODX682M
Positive,Positive, AN9PM7Q7ZMZWH
Positive,Positive, APG8YOWMAHRPG
Positive,Positive, A3MODBHQOD91KZ
Positive,Positive, A3GQWXUGRPYHSV
